Index,category,sub_category,brand,sale_price,market_price
7475,"Kitchen, Garden & Pets",Pet Food & Accessories,Pet king,235,235
7476,Fruits & Vegetables,Fresh Fruits,Fresho,19,23.75
7477,Cleaning & Household,Stationery,Rorito,25,25
7478,"Kitchen, Garden & Pets",Appliances & Electricals,Philips,399,499
7479,Beverages,Fruit Juices & Drinks,B Natural,155.03,330
7480,Beauty & Hygiene,Bath & Hand Wash,Skin Cottage ,225,225
7481,Gourmet & World Food,Tinned & Processed Food,Tulip,325,325
7482,Cleaning & Household,Detergents & Dishwash,Bubblenut Wash,199,199
7483,Gourmet & World Food,Dairy & Cheese,Fresho Signature,393.3,437
7484,"Foodgrains, Oil & Masala",Masalas & Spices,Patanjali,65,65
7485,Snacks & Branded Foods,Frozen Veggies & Snacks,Safal,70,70
7486,"Kitchen, Garden & Pets",Storage & Accessories,Laplast,949,1299
7487,"Kitchen, Garden & Pets",Steel Utensils,Joyo Steel,219,328
7488,"Eggs, Meat & Fish","Sausages, Bacon & Salami",Fresho Signature,246.6,274
7489,Beauty & Hygiene,Skin Care,Greenberry Organics,489.3,699
7490,Beauty & Hygiene,Skin Care,RawNature,406.25,625
7491,Baby Care,Baby Bath & Hygiene,Mamaearth,299,299
7492,Beauty & Hygiene,Fragrances & Deos,Nike,324.35,499
7493,Snacks & Branded Foods,Ready To Cook & Eat,Asal,70,70
7494,Snacks & Branded Foods,Ready To Cook & Eat,Iyers ,95,95
7495,Snacks & Branded Foods,Biscuits & Cookies,Britannia,15,20
7496,Beauty & Hygiene,Skin Care,Aroma Magic ,142.5,190
7497,"Kitchen, Garden & Pets",Crockery & Cutlery,Pasabahce,519,702
7498,"Bakery, Cakes & Dairy",Dairy,Heritage,29.75,35
7499,Snacks & Branded Foods,Snacks & Namkeen,ACT II,206.25,275
7500,Beauty & Hygiene,Health & Medicine,DP,69,140
7501,Gourmet & World Food,Dairy & Cheese,Epigamia ,171,180
7502,Cleaning & Household,All Purpose Cleaners,BB Home Herbal,98,130
7503,Cleaning & Household,Bins & Bathroom Ware,Flair,79,145
7504,Snacks & Branded Foods,Biscuits & Cookies,Mcvities,189,210
7505,Beauty & Hygiene,Health & Medicine,Jiva Ayurveda,261,261
7506,Snacks & Branded Foods,Chocolates & Candies,Fabelle,136,170
7507,Beauty & Hygiene,Hair Care,Sebamed,767,933
7508,Gourmet & World Food,"Sauces, Spreads & Dips",Cantina Mexicana,225,225
7509,Beauty & Hygiene,Skin Care,Natures Essence,850,850
7510,"Kitchen, Garden & Pets",Crockery & Cutlery,Laopala Diva,510,510
7511,Snacks & Branded Foods,Frozen Veggies & Snacks,Fresho,129,200
7512,Gourmet & World Food,Drinks & Beverages,TGL Co.,407.32,599
7513,Beauty & Hygiene,Oral Care,Lever Ayush,107.25,143
7514,Baby Care,Baby Accessories,Munchkin,799,799
7515,Gourmet & World Food,Cooking & Baking Needs,Puramate,67.5,75
7516,"Foodgrains, Oil & Masala",Masalas & Spices,Keya,80,160
7517,Beauty & Hygiene,Skin Care,The Moms Co,2395,2395
7518,Cleaning & Household,"Mops, Brushes & Scrubs",Gala,75,75
7519,Beauty & Hygiene,Men's Grooming,Man Arden,997,997
7520,"Kitchen, Garden & Pets",Appliances & Electricals,Nippo,199,300
7521,Snacks & Branded Foods,Chocolates & Candies,Kopiko,105,115
7522,Snacks & Branded Foods,Biscuits & Cookies,Britannia,80,80
7523,"Kitchen, Garden & Pets",Storage & Accessories,DP,229,379
7524,Cleaning & Household,"Mops, Brushes & Scrubs",Rise N Shine,25,35
7525,Snacks & Branded Foods,Snacks & Namkeen,Tasties,65,70
7526,"Kitchen, Garden & Pets",Steel Utensils,BB Home,375,525
7527,Gourmet & World Food,"Sauces, Spreads & Dips",NectWorks Honey,110.5,130
7528,"Foodgrains, Oil & Masala",Masalas & Spices,MTR,95,95
7529,Snacks & Branded Foods,Ready To Cook & Eat,Saravanas,40,40
7530,Beauty & Hygiene,Fragrances & Deos,Park avenue,279.99,560
7531,Beauty & Hygiene,Men's Grooming,Cinthol,185.25,195
7532,Gourmet & World Food,Drinks & Beverages,Teamonk,385,550
7533,"Bakery, Cakes & Dairy",Cakes & Pastries,Britannia,49.5,55
7534,Baby Care,Diapers & Wipes,Huggies,1091.09,1199
7535,Beauty & Hygiene,Fragrances & Deos,Nike,195.3,279
7536,Beauty & Hygiene,Fragrances & Deos,Cinthol,57,60
7537,Gourmet & World Food,Chocolates & Biscuits,Hup Seng,140,140
7538,Snacks & Branded Foods,Snacks & Namkeen,BGR,70,70
7539,Beauty & Hygiene,Hair Care,Nyle,47,47
7540,Fruits & Vegetables,Cuts & Sprouts,Fresho,24,30
7541,Cleaning & Household,Bins & Bathroom Ware,Nakoda,260,260
7542,"Foodgrains, Oil & Masala",Masalas & Spices,Earthon,58,58
7543,Beauty & Hygiene,Skin Care,Vlcc,405,450
7544,Beauty & Hygiene,Skin Care,The Face Shop,630,700
7545,"Kitchen, Garden & Pets",Storage & Accessories,Asian,169,276
7546,Beauty & Hygiene,Skin Care,Fair & Lovely ,126.72,132
7547,"Kitchen, Garden & Pets",Storage & Accessories,Nakoda,269,331
7548,Beauty & Hygiene,Skin Care,Just Herbs,490.5,545
7549,"Foodgrains, Oil & Masala",Masalas & Spices,Udupi Ruchi,71.25,75
7550,Cleaning & Household,Car & Shoe Care,Cherry Blossom,171,189
7551,"Kitchen, Garden & Pets",Flask & Casserole,Cello,659,895
7552,"Foodgrains, Oil & Masala","Atta, Flours & Sooji",bb Royal,635,850
7553,Gourmet & World Food,Drinks & Beverages,Sleepy Owl,450,600
7554,Beauty & Hygiene,Bath & Hand Wash,Fem,55.76,68
7555,Beauty & Hygiene,Skin Care,Just Herbs,395,395
7556,"Foodgrains, Oil & Masala","Atta, Flours & Sooji",Aashirvaad,406,490
7557,"Bakery, Cakes & Dairy",Ice Creams & Desserts,Amul,235,235
7558,Snacks & Branded Foods,Ready To Cook & Eat,Aaha Oho,175,175
7559,Beauty & Hygiene,Skin Care,Nyassa,1300,1300
7560,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Cornitos,351,390
7561,Beauty & Hygiene,Oral Care,Pepsodent,312,312
7562,Cleaning & Household,Pooja Needs,Cycle,100,100
7563,Snacks & Branded Foods,Snacks & Namkeen,Tasties,110,110
7564,Snacks & Branded Foods,Frozen Veggies & Snacks,sumeru,125,125
7565,Cleaning & Household,All Purpose Cleaners,bb Combo,438.57,529
7566,Gourmet & World Food,"Sauces, Spreads & Dips",Wingreens Farms,280,400
7567,"Foodgrains, Oil & Masala",Masalas & Spices,Smith & Jones,51,60
7568,"Kitchen, Garden & Pets",Storage & Accessories,Iveo ,325,325
7569,"Kitchen, Garden & Pets",Crockery & Cutlery,Ocean,399,529
7570,"Kitchen, Garden & Pets",Crockery & Cutlery,Superware,559,745
7571,Gourmet & World Food,Chocolates & Biscuits,Lindberg,349,499
7572,"Bakery, Cakes & Dairy","Cookies, Rusk & Khari",Malkist,140,150
7573,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",DOLE,135,135
7574,Snacks & Branded Foods,Ready To Cook & Eat,Bakers,60,60
7575,"Foodgrains, Oil & Masala",Rice & Rice Products,Kohinoor,167,209
7576,Beauty & Hygiene,Feminine Hygiene,Stonesoup,400,400
7577,Beauty & Hygiene,Feminine Hygiene,Whisper ,207.4,266
7578,Gourmet & World Food,"Sauces, Spreads & Dips",Bonne Maman,425,425
7579,Beauty & Hygiene,Feminine Hygiene,Niine,85.5,95
7580,"Kitchen, Garden & Pets",Crockery & Cutlery,LaOpala,1079,1350
7581,Snacks & Branded Foods,Breakfast Cereals,Soulfull,169,169
7582,Gourmet & World Food,Cereals & Breakfast,Monsoon Harvest,200,200
7583,Gourmet & World Food,Cooking & Baking Needs,Nutty Yogi,169,169
7584,Gourmet & World Food,Drinks & Beverages,Rooted Peepul,711.55,749
7585,"Bakery, Cakes & Dairy",Dairy,Nestle ,97,106
7586,Cleaning & Household,Detergents & Dishwash,Surf Excel,635,675
7587,"Kitchen, Garden & Pets",Kitchen Accessories,Cartini by Godrej,75,79
7588,Beauty & Hygiene,Skin Care,Khadi Natural,195,195
7589,Beauty & Hygiene,Bath & Hand Wash,PureCult,209.3,299
7590,Beauty & Hygiene,Hair Care,Loreal Paris,554.25,739
7591,Beauty & Hygiene,Hair Care,TRESemme,130,130
7592,Gourmet & World Food,Oils & Vinegar,Figaro,165,165
7593,"Foodgrains, Oil & Masala",Organic Staples,24 Mantra,154.7,170
7594,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Urban Platter,212.5,250
7595,"Foodgrains, Oil & Masala",Masalas & Spices,PRISTINE,38.8,40
7596,"Kitchen, Garden & Pets",Storage & Accessories,Swastik,249,249
7597,Cleaning & Household,Stationery,Kaadoo,300,399
7598,Gourmet & World Food,Chocolates & Biscuits,Bellie,175,175
7599,Beauty & Hygiene,Skin Care,INATUR ,225,300
7600,"Bakery, Cakes & Dairy",Dairy,Gowardhan,110,140
7601,"Foodgrains, Oil & Masala",Dry Fruits,Super Saver,350,500
7602,Beauty & Hygiene,Hair Care,Cute Girl,179,289
7603,"Bakery, Cakes & Dairy",Gourmet Breads,Bon & Bread,128,128
7604,"Foodgrains, Oil & Masala",Organic Staples,Pro Nature,55.1,58
7605,Gourmet & World Food,Cereals & Breakfast,Post Selects,365,365
7606,Beauty & Hygiene,Skin Care,Kaya Clinic,1295,1850
7607,"Foodgrains, Oil & Masala",Dals & Pulses,bb Royal,32,37
7608,Beauty & Hygiene,Feminine Hygiene,EverEve,50,100
7609,"Foodgrains, Oil & Masala","Salt, Sugar & Jaggery",GoodDiet,89,99
7610,Beauty & Hygiene,Hair Care,LOreal Professionnel,665,665
7611,Cleaning & Household,All Purpose Cleaners,Dettol,1149,1149
7612,Beauty & Hygiene,Skin Care,Richfeel,85,85
7613,"Kitchen, Garden & Pets",Crockery & Cutlery,Corelle,3399,4140
7614,Beauty & Hygiene,Hair Care,Indulekha,410.4,432
7615,Cleaning & Household,Stationery,Hm International,102,149
7616,Beauty & Hygiene,Feminine Hygiene,STAYFREE,66.83,82
7617,"Foodgrains, Oil & Masala",Masalas & Spices,Keya,60,120
7618,Snacks & Branded Foods,Chocolates & Candies,Uns,295,295
7619,"Kitchen, Garden & Pets",Crockery & Cutlery,Superware,599,795
7620,Gourmet & World Food,"Pasta, Soup & Noodles",Samyang,115,115
7621,"Kitchen, Garden & Pets",Storage & Accessories,Flair,169,275
7622,"Kitchen, Garden & Pets",Storage & Accessories,Polyset,79,119
7623,Cleaning & Household,"Mops, Brushes & Scrubs",SHAMROCK,119,129
7624,Snacks & Branded Foods,"Spreads, Sauces, Ketchup",Chings,20,20
7625,Cleaning & Household,Stationery,JK Copier,255,340
7626,Gourmet & World Food,"Sauces, Spreads & Dips",American Garden ,245,245
7627,"Eggs, Meat & Fish","Sausages, Bacon & Salami",Fresho,249.6,320
7628,Gourmet & World Food,Cooking & Baking Needs,Betty Crocker,445,445
7629,Fruits & Vegetables,Fresh Fruits,Fresho,79.5,99.38
7630,Snacks & Branded Foods,Pickles & Chutney,Vaada,225,225
7631,Gourmet & World Food,Dairy & Cheese,Epigamia ,105.84,180
7632,Gourmet & World Food,"Pasta, Soup & Noodles",BORGES,99,180
7633,Beauty & Hygiene,Fragrances & Deos,Wild Stone,164.45,299
7634,Beauty & Hygiene,Skin Care,Boroplus,160,160
7635,Fruits & Vegetables,Herbs & Seasonings,Fresho,18,22.5
7636,Gourmet & World Food,"Sauces, Spreads & Dips",Habanero,179.1,199
7637,Snacks & Branded Foods,Biscuits & Cookies,Sunfeast,83,100
7638,"Foodgrains, Oil & Masala",Rice & Rice Products,bb Royal,339,600
7639,"Foodgrains, Oil & Masala",Masalas & Spices,Badshah,75,75
7640,Beauty & Hygiene,Skin Care,Himalaya,120,150
7641,Cleaning & Household,"Disposables, Garbage Bag",Pearl Luxury,225,225
7642,Cleaning & Household,All Purpose Cleaners,Finish,1699,1699
7643,Snacks & Branded Foods,Snacks & Namkeen,PIPO,25,25
7644,"Bakery, Cakes & Dairy","Cookies, Rusk & Khari",Millet Cookies,45,45
7645,Gourmet & World Food,Oils & Vinegar,bb Combo,1039,1690
7646,Snacks & Branded Foods,Chocolates & Candies,SDA CANDYS,35,35
7647,Beauty & Hygiene,Skin Care,The Face Shop,617.5,650
7648,Beauty & Hygiene,Hair Care,Matrix,275,275
7649,"Kitchen, Garden & Pets",Cookware & Non Stick,Prestige,1030,1210
7650,Beauty & Hygiene,Makeup,Lakme,450,575
7651,"Kitchen, Garden & Pets",Crockery & Cutlery,Iveo ,659,818
7652,"Kitchen, Garden & Pets",Crockery & Cutlery,Cello,1229,1895
7653,"Kitchen, Garden & Pets",Kitchen Accessories,TGL Co.,200,250
7654,"Foodgrains, Oil & Masala",Organic Staples,MeraKisan,207,207
7655,"Foodgrains, Oil & Masala",Rice & Rice Products,Double Horse,321.75,325
7656,Beauty & Hygiene,Fragrances & Deos,Old Spice,211.65,249
7657,Cleaning & Household,Party & Festive Needs,Chuk,89,89
7658,"Foodgrains, Oil & Masala",Rice & Rice Products,Safe Harvest,50,50
7659,Cleaning & Household,Bins & Bathroom Ware,Milton,69,80
7660,Gourmet & World Food,Drinks & Beverages,TGL Co.,324.35,499
7661,Snacks & Branded Foods,Pickles & Chutney,Nirapara,91,91
7662,"Foodgrains, Oil & Masala",Dals & Pulses,Himalayan Natives,360,450
7663,Beauty & Hygiene,Skin Care,Footlogix,1675,1675
7664,Cleaning & Household,Detergents & Dishwash,Frosch,239,239
7665,"Foodgrains, Oil & Masala",Rice & Rice Products,India Gate,638,905
7666,Beauty & Hygiene,Fragrances & Deos,Police,1323,2450
7667,Baby Care,Diapers & Wipes,Pampers ,999,999
7668,Beauty & Hygiene,Hair Care,bb Combo,222,249
7669,"Foodgrains, Oil & Masala","Salt, Sugar & Jaggery",Natural Tattva ,57,60
7670,Gourmet & World Food,Tinned & Processed Food,Fragata,395,395
7671,Beauty & Hygiene,Hair Care,Roots,175,175
7672,Gourmet & World Food,Cereals & Breakfast,Post,899,899
7673,"Bakery, Cakes & Dairy","Cookies, Rusk & Khari",Bhikhaaram Chandmal,99,99
7674,Fruits & Vegetables,Cuts & Sprouts,Fresho,45,56.25
7675,Snacks & Branded Foods,Breakfast Cereals,Yoga bar,631.2,690
7676,Cleaning & Household,"Mops, Brushes & Scrubs",Liao,239,395
7677,"Kitchen, Garden & Pets",Gardening,Klassic,359,359
7678,Beauty & Hygiene,Health & Medicine,By Nature,760,760
7679,"Foodgrains, Oil & Masala",Masalas & Spices,Nirapara,46.8,52
7680,Snacks & Branded Foods,Breakfast Cereals,On The Run,600,600
7681,Beverages,Fruit Juices & Drinks,Rasna,125,135
7682,Gourmet & World Food,"Sauces, Spreads & Dips",Ongs,210,210
7683,Cleaning & Household,All Purpose Cleaners,Dettol,295.74,352
7684,"Foodgrains, Oil & Masala",Masalas & Spices,Catch,46.75,55
7685,Beauty & Hygiene,Skin Care,Khadi Meghdoot ,175,175
7686,Beauty & Hygiene,Skin Care,INATUR ,264,440
7687,Cleaning & Household,Detergents & Dishwash,bb Combo,535.08,705
7688,Beverages,Coffee,Nescafe ,25,25
7689,Snacks & Branded Foods,Breakfast Cereals,bb Royal,99,165
7690,"Kitchen, Garden & Pets",Kitchen Accessories,Elephant ,299,399
7691,Beauty & Hygiene,Fragrances & Deos,Kamasutra,126,210
7692,Beverages,Tea,18 Herbs,345,345
7693,Beauty & Hygiene,Fragrances & Deos,Set Wet,139.3,199
7694,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Tong Garden,106.25,125
7695,Beauty & Hygiene,Fragrances & Deos,Set Wet,358.2,597
7696,"Foodgrains, Oil & Masala",Rice & Rice Products,Daawat ,459,520
7697,Fruits & Vegetables,Fresh Fruits,Fresho,78,97.5
7698,Fruits & Vegetables,Exotic Fruits & Veggies,Fresho,65,81.25
7699,"Kitchen, Garden & Pets",Steel Utensils,Aagam,119,170
7700,Snacks & Branded Foods,Ready To Cook & Eat,Kwality,38,38
7701,Beverages,Coffee,Rage Coffee,349,349
7702,Cleaning & Household,Bins & Bathroom Ware,Ratan,359,579
7703,"Kitchen, Garden & Pets",Steel Utensils,Frestol,649,2042
7704,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",Savorit,50,50
7705,Gourmet & World Food,Chocolates & Biscuits,Ice Breakers,249,249
7706,Fruits & Vegetables,Fresh Vegetables,Fresho,33,41.25
7707,Snacks & Branded Foods,"Spreads, Sauces, Ketchup",NUTRIWISH,520,520
7708,Gourmet & World Food,Chocolates & Biscuits,Loacker,249,249
7709,"Foodgrains, Oil & Masala",Organic Staples,Pro Nature,210,210
7710,"Kitchen, Garden & Pets",Cookware & Non Stick,Kitchen Essentials,849,1285
7711,Beauty & Hygiene,Hair Care,Clinic Plus,95,95
7712,Cleaning & Household,All Purpose Cleaners,SOVI,105,150
7713,Beverages,"Health Drink, Supplement",Ensure,295,295
7714,Gourmet & World Food,Chocolates & Biscuits,Gastone Lago,199,199
7715,"Eggs, Meat & Fish",Mutton & Lamb,Fresho,637,799
7716,Beverages,Fruit Juices & Drinks,Raw Pressery,200,400
7717,Beverages,Tea,Kapiva Ayurveda,249,249
7718,Beauty & Hygiene,Men's Grooming,Beardo,334.4,380
7719,Beverages,Water,Aquafina,315,315
7720,Baby Care,Diapers & Wipes,Huggies,1279.17,1398
7721,Snacks & Branded Foods,Biscuits & Cookies,Tasties,49,85
7722,Cleaning & Household,Bins & Bathroom Ware,Laplast,139,159
7723,"Kitchen, Garden & Pets",Cookware & Non Stick,Trm,349,625
7724,Fruits & Vegetables,Exotic Fruits & Veggies,Fresho,72.25,90.31
7725,Cleaning & Household,"Disposables, Garbage Bag",BB Home,149,149
7726,Snacks & Branded Foods,Pickles & Chutney,Sukrit,260,260
7727,Snacks & Branded Foods,Breakfast Cereals,Soulfull,169,169
7728,"Foodgrains, Oil & Masala",Masalas & Spices,Tata Sampann,116.25,155
7729,"Eggs, Meat & Fish",Fish & Seafood,Golden Prize,308.75,325
7730,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Patanjali,950,950
7731,Beauty & Hygiene,Hair Care,Batiste,299,299
7732,"Kitchen, Garden & Pets",Steel Utensils,Tedemei,549,599
7733,Beauty & Hygiene,Health & Medicine,Kamasutra,539.1,599
7734,Cleaning & Household,Stationery,Luxor,196,200
7735,"Foodgrains, Oil & Masala",Organic Staples,Phalada Pure & Sure,71.25,95
7736,Snacks & Branded Foods,"Spreads, Sauces, Ketchup",Veeba,62.1,69
7737,Gourmet & World Food,Chocolates & Biscuits,Toska Chocolates,290,290
7738,Gourmet & World Food,Drinks & Beverages,Evian,150,150
7739,Snacks & Branded Foods,"Spreads, Sauces, Ketchup",Kissan,88,120
7740,"Bakery, Cakes & Dairy",Ice Creams & Desserts,Amul,190,190
7741,Gourmet & World Food,Drinks & Beverages,Blue Tokai ,400,400
7742,Beauty & Hygiene,Hair Care,Dr Batra's ,651,1085
7743,"Kitchen, Garden & Pets",Cookware & Non Stick,HAZEL,529,749
