index,category,sub_category,brand,sale_price,market_price
405,Snacks & Branded Foods,Breakfast Cereals,RiteBite Max Protein,36,40
406,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Makino,46.9,70
407,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Rostaa,307.2,480
408,Beauty & Hygiene,Men's Grooming,Gillette,21.56,22
409,Beauty & Hygiene,Bath & Hand Wash,Santoor,209,209
410,"Kitchen, Garden & Pets",Crockery & Cutlery,Hot Muggs,395,395
411,Cleaning & Household,Pooja Needs,Trm,109,225
412,Beauty & Hygiene,Feminine Hygiene,Veet,82,82
413,Beauty & Hygiene,Skin Care,Nivea,114.8,140
414,"Kitchen, Garden & Pets",Flask & Casserole,Milton,739,910
415,Beauty & Hygiene,Skin Care,INATUR ,292.5,450
416,Cleaning & Household,All Purpose Cleaners,Runaway,319,319
417,"Kitchen, Garden & Pets",Flask & Casserole,Milton,879,1095
418,Fruits & Vegetables,Organic Fruits & Vegetables,Fresho,13,16.25
419,Beauty & Hygiene,Men's Grooming,Nike,223.2,279
420,Beauty & Hygiene,Skin Care,Jergens,296.1,329
421,"Foodgrains, Oil & Masala",Masalas & Spices,bb Royal,23,25
422,"Kitchen, Garden & Pets",Kitchen Accessories,Kvg,129,169
423,Snacks & Branded Foods,Chocolates & Candies,Dukes,190,200
424,Beauty & Hygiene,Hair Care,Richfeel,161,161
425,"Kitchen, Garden & Pets",Storage & Accessories,DP,249,470
426,Beauty & Hygiene,Fragrances & Deos,Set Wet,121,199
427,Beauty & Hygiene,Skin Care,Joy,68.85,81
428,Cleaning & Household,All Purpose Cleaners,Corsafe Advance,100,100
429,"Foodgrains, Oil & Masala",Rice & Rice Products,Daawat ,340,390
430,"Bakery, Cakes & Dairy",Dairy,Real,27,30
431,Snacks & Branded Foods,"Spreads, Sauces, Ketchup",Happy Jars,275,275
432,"Foodgrains, Oil & Masala",Masalas & Spices,Orika,24.75,33
433,Beauty & Hygiene,Fragrances & Deos,Park avenue,149.25,199
434,"Kitchen, Garden & Pets",Steel Utensils,Joyo Steel,79,119
435,Fruits & Vegetables,Fresh Vegetables,Fresho,26.73,35
436,Gourmet & World Food,Drinks & Beverages,Jiva Ayurveda,220,220
437,Cleaning & Household,Party & Festive Needs,B Vishal,99,129
438,Cleaning & Household,Stationery,BIC Cello,49,49
439,Beauty & Hygiene,Skin Care,Aroma Magic ,129.5,185
440,Cleaning & Household,All Purpose Cleaners,PureCult,209.3,299
441,"Kitchen, Garden & Pets",Crockery & Cutlery,Cello,419,625
442,"Kitchen, Garden & Pets",Storage & Accessories,Steelo,409,969
443,Gourmet & World Food,Oils & Vinegar,GoodDiet,239,365
444,Beverages,Fruit Juices & Drinks,Kapiva Ayurveda,420,420
445,Beauty & Hygiene,Bath & Hand Wash,Morpheme Remedies,349,349
446,Snacks & Branded Foods,Snacks & Namkeen,Sln  ,38,38
447,"Kitchen, Garden & Pets",Storage & Accessories,BB Home,209,339
448,Beauty & Hygiene,Hair Care,Garnier,37,39
449,Gourmet & World Food,Cooking & Baking Needs,Dhatu Organics & Naturals,80,80
450,Beauty & Hygiene,Oral Care,Sensodyne,215.6,230
451,Cleaning & Household,All Purpose Cleaners,Floroma,70,70
452,Beauty & Hygiene,Hair Care,Aroma Magic ,637.5,750
453,Beauty & Hygiene,Health & Medicine,Octus,79,99
454,Beauty & Hygiene,Health & Medicine,Vedapure,1699,1699
455,"Foodgrains, Oil & Masala",Rice & Rice Products,bb Royal,575,745
456,Fruits & Vegetables,Fresh Vegetables,Fresho,17,21.25
457,"Foodgrains, Oil & Masala",Organic Staples,Organic Tattva,47.5,50
458,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Miaow Miaow,190,190
459,"Kitchen, Garden & Pets",Crockery & Cutlery,Roxx,425,425
460,"Foodgrains, Oil & Masala",Organic Staples,Turn Organic ,80,80
461,Beauty & Hygiene,Skin Care,Kaya Clinic,942,1450
462,"Kitchen, Garden & Pets",Storage & Accessories,Treo,190,190
463,Beauty & Hygiene,Fragrances & Deos,Skinn by Titan,1435.5,1595
464,"Kitchen, Garden & Pets",Pet Food & Accessories,Chip Chops,195,195
465,Gourmet & World Food,Cooking & Baking Needs,By Nature,145,145
466,Snacks & Branded Foods,Ready To Cook & Eat,Gits,53,60
467,Cleaning & Household,"Mops, Brushes & Scrubs",Ezy Be,256.5,285
468,"Foodgrains, Oil & Masala",Organic Staples,Organic Tattva,52.25,55
469,Beauty & Hygiene,Bath & Hand Wash,Skin Cottage ,279,279
470,Gourmet & World Food,Drinks & Beverages,6 Rasa,279,279
471,Gourmet & World Food,Cooking & Baking Needs,Cafe Junyali,395,395
472,Beauty & Hygiene,Men's Grooming,Yardley London,157.25,185
473,"Kitchen, Garden & Pets",Appliances & Electricals,Crompton,149,285
474,Snacks & Branded Foods,Ready To Cook & Eat,Aaha Oho,85,85
475,Snacks & Branded Foods,Chocolates & Candies,ALPENLIEBE,50,50
476,"Foodgrains, Oil & Masala",Masalas & Spices,Mdh,80,80
477,Beauty & Hygiene,Hair Care,Dr Batra's ,145,290
478,Beauty & Hygiene,Hair Care,Herbal Essence,468,650
479,Cleaning & Household,Bins & Bathroom Ware,JOYO,259,426
480,Snacks & Branded Foods,Biscuits & Cookies,Sunfeast,27,30
481,Beauty & Hygiene,Bath & Hand Wash,Kaiv,175,175
482,Gourmet & World Food,Oils & Vinegar,La Espanola,589,1350
483,Gourmet & World Food,"Sauces, Spreads & Dips",Tai Hua,346.5,385
484,Cleaning & Household,"Mops, Brushes & Scrubs",Liao,219,258
485,Cleaning & Household,Stationery,Doms,196,199
486,Beauty & Hygiene,Skin Care,Joy,150,250
487,"Foodgrains, Oil & Masala",Organic Staples,Turn Organic ,32,40
488,Cleaning & Household,Fresheners & Repellents,Good knight,180,180
489,Gourmet & World Food,"Sauces, Spreads & Dips",The Gourmet Jar,349,349
490,Beauty & Hygiene,Skin Care,Meghdoot,195,195
491,Beauty & Hygiene,Health & Medicine,Dabur,117,130
492,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Fortune ,173,215
493,Beauty & Hygiene,Health & Medicine,Nirvana,299,395
494,"Foodgrains, Oil & Masala",Masalas & Spices,Patanjali,24,24
495,Gourmet & World Food,"Sauces, Spreads & Dips",American Garden ,270,270
496,Beauty & Hygiene,Health & Medicine,Sri Sri Tattva,200,200
497,Beauty & Hygiene,Health & Medicine,Skore,300,300
498,"Eggs, Meat & Fish",Eggs,Happy Hens Farms,150,150
499,Beauty & Hygiene,Skin Care,Lotus Herbals,292.5,390
500,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Happilo,656.25,875
501,Baby Care,Diapers & Wipes,Pampers ,1077.02,1099
502,Beverages,"Health Drink, Supplement",Complan,315,315
503,Snacks & Branded Foods,Biscuits & Cookies,Dukes,25,30
504,Gourmet & World Food,Chocolates & Biscuits,Munchys,125,125
505,Beauty & Hygiene,Bath & Hand Wash,Pears,72,72
506,Beauty & Hygiene,Hair Care,Dove,466.2,630
507,Gourmet & World Food,Dairy & Cheese,Urban Platter,237.5,250
508,Beauty & Hygiene,Health & Medicine,Vedapure,649,649
509,"Kitchen, Garden & Pets",Kitchen Accessories,Kvg,45,59
510,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Happilo,401.33,599
511,Cleaning & Household,"Mops, Brushes & Scrubs",Scotch brite,57,70
512,Baby Care,Diapers & Wipes,Pampers ,850.26,1149
513,Fruits & Vegetables,Fresh Vegetables,Fresho,13,16.25
514,Beauty & Hygiene,Skin Care,Dr.Batra'S,175,350
515,Beauty & Hygiene,Bath & Hand Wash,Godrej,20.9,22
516,"Foodgrains, Oil & Masala",Masalas & Spices,Keya,40.95,63
517,Beauty & Hygiene,Oral Care,Dabur,426.3,525
518,"Bakery, Cakes & Dairy",Non Dairy,Soyfit,108,120
519,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Tong Garden,110.5,130
520,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Happilo,59.4,99
521,Beauty & Hygiene,Bath & Hand Wash,Dr Rhazes,340,400
522,Gourmet & World Food,"Sauces, Spreads & Dips",Prasukh,126,140
523,"Foodgrains, Oil & Masala",Masalas & Spices,Double Horse,90.25,95
524,Gourmet & World Food,"Sauces, Spreads & Dips",Urban Platter,900,1000
525,Beauty & Hygiene,Health & Medicine,Jiva Ayurveda,110,110
526,Beauty & Hygiene,Health & Medicine,Himalaya Wellness,145.2,165
527,"Foodgrains, Oil & Masala",Masalas & Spices,Eastern,66,66
528,Cleaning & Household,Bins & Bathroom Ware,Nakoda,79,107
529,Gourmet & World Food,Drinks & Beverages,Epigamia ,49,70
530,Cleaning & Household,Stationery,Hm International,149,149
531,Snacks & Branded Foods,Biscuits & Cookies,Dukes,39,50
532,Beauty & Hygiene,Skin Care,Jeva,107,150
533,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Wise Crack,126.65,149
534,Beauty & Hygiene,Men's Grooming,Man Arden,299,299
535,Gourmet & World Food,Chocolates & Biscuits,Toska Chocolates,320,320
536,Snacks & Branded Foods,Indian Mithai,Paper Boat,300,300
537,Snacks & Branded Foods,"Spreads, Sauces, Ketchup",Bechef,160,200
538,Gourmet & World Food,"Pasta, Soup & Noodles",Anmara,396,495
539,Gourmet & World Food,Chocolates & Biscuits,KOKOLEKA,267.75,315
540,"Kitchen, Garden & Pets",Bakeware,Casasunco,139,189
541,Baby Care,Baby Bath & Hygiene,Pigeon,99,99
542,Beauty & Hygiene,Skin Care,Dove,105.6,110
543,"Kitchen, Garden & Pets",Crockery & Cutlery,Gupta Glass Ideas,169,299
544,"Foodgrains, Oil & Masala",Masalas & Spices,Keya,39.6,66
545,Beauty & Hygiene,Bath & Hand Wash,Dettol,335.81,440
546,Cleaning & Household,Bins & Bathroom Ware,SSS,80,80
547,Cleaning & Household,All Purpose Cleaners,Weiman,575,575
548,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Graminway,99,99
549,Gourmet & World Food,Chocolates & Biscuits,Harveys,89.1,99
550,Cleaning & Household,Stationery,Pidilite,108,110
551,"Kitchen, Garden & Pets",Cookware & Non Stick,Prestige,870,1020
552,Snacks & Branded Foods,Breakfast Cereals,Fit & Flex,245,265
553,Gourmet & World Food,Chocolates & Biscuits,Lindberg,119,199
554,Beauty & Hygiene,Fragrances & Deos,Jacques Bogart,2415,3450
555,Beauty & Hygiene,Skin Care,Bionova,675,675
556,Cleaning & Household,Stationery,Camlin,98,100
557,Beauty & Hygiene,Health & Medicine,Muniyal Ayurveda,120,120
558,"Kitchen, Garden & Pets",Crockery & Cutlery,Yera,229,280
559,Gourmet & World Food,Tinned & Processed Food,HappyChef,139,189
560,Beauty & Hygiene,Men's Grooming,Red Hunt,68,85
561,Snacks & Branded Foods,Ready To Cook & Eat,Gits,60,60
562,Fruits & Vegetables,Exotic Fruits & Veggies,Fresho,40,50
563,Beverages,Tea,Wagh Bakri,75,150
564,Beauty & Hygiene,Bath & Hand Wash,Himalaya,99.36,120
565,"Eggs, Meat & Fish",Fish & Seafood,Gadre,195,195
566,Beauty & Hygiene,Fragrances & Deos,Layerr,165.75,195
567,Beauty & Hygiene,Health & Medicine,Dabur,572,572
568,"Kitchen, Garden & Pets",Crockery & Cutlery,FNS,359,510
569,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",True Elements,450,450
570,Snacks & Branded Foods,"Spreads, Sauces, Ketchup",Habanero,475.2,528
571,Beauty & Hygiene,Fragrances & Deos,Layerr,175.5,195
572,Cleaning & Household,"Mops, Brushes & Scrubs",Gala,220,220
573,Cleaning & Household,"Disposables, Garbage Bag",Paseo,325,325
574,Gourmet & World Food,Oils & Vinegar,Health 1st,625,625
575,Beverages,Tea,Teamonk,525,875
576,Cleaning & Household,"Mops, Brushes & Scrubs",Scotch brite,1150,1300
577,Cleaning & Household,Stationery,B Vishal,224,329
578,Beauty & Hygiene,Oral Care,Listerine,220.5,245
579,Beverages,Tea,Tata Tea,109.2,140
580,Gourmet & World Food,Drinks & Beverages,JIMMY'S COCKTAILS,99,99
581,Beauty & Hygiene,Skin Care,Namyaa,750,750
582,Gourmet & World Food,Oils & Vinegar,La Espanola,309,889
583,Beauty & Hygiene,Hair Care,LOreal Professionnel,685,685
584,Gourmet & World Food,Cooking & Baking Needs,Puramate,31.5,35
585,Gourmet & World Food,Oils & Vinegar,Fragata,325,325
586,"Kitchen, Garden & Pets",Pet Food & Accessories,Pedigree,465,500
587,"Foodgrains, Oil & Masala",Masalas & Spices,Eastern,43.7,46
588,Gourmet & World Food,Dairy & Cheese,Dairy Craft,240,240
589,Baby Care,Baby Bath & Hygiene,Mee Mee,343.2,429
590,"Bakery, Cakes & Dairy",Non Dairy,Sofit ,77.17,105
591,Beauty & Hygiene,Skin Care,Aroma Magic ,475,475
592,"Kitchen, Garden & Pets",Storage & Accessories,Cello,469,602
593,"Bakery, Cakes & Dairy",Dairy,Milky Mist,79,160
594,Gourmet & World Food,Cooking & Baking Needs,Tabasco,749,749
595,Gourmet & World Food,Chocolates & Biscuits,Cadbury,350,350
596,"Foodgrains, Oil & Masala",Organic Staples,MeraKisan,77,77
597,Snacks & Branded Foods,Ready To Cook & Eat,Kitchens Of India,190,200
598,Gourmet & World Food,Chocolates & Biscuits,Sapphire,400,400
599,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",True Elements,500,500
600,"Bakery, Cakes & Dairy",Dairy,Farm Connect,115,125
601,Cleaning & Household,Bins & Bathroom Ware,Ratan,149,230
602,Beauty & Hygiene,Fragrances & Deos,OGA,700,700
603,Beauty & Hygiene,Health & Medicine,Meghdoot,60,60
604,Snacks & Branded Foods,Indian Mithai,Sangam Sweets,600,600
605,Beauty & Hygiene,Men's Grooming,Gillette,180,225
606,Snacks & Branded Foods,"Spreads, Sauces, Ketchup",Madhur,110,110
607,"Kitchen, Garden & Pets",Storage & Accessories,Mastercook,69,115
608,Cleaning & Household,All Purpose Cleaners,Dettol,303.3,363
609,Cleaning & Household,Fresheners & Repellents,Glade,120,120
610,Snacks & Branded Foods,Indian Mithai,Paper Boat,300,300
611,"Eggs, Meat & Fish","Sausages, Bacon & Salami",Quickee'S,205,205
612,Beauty & Hygiene,Skin Care,Kaya Clinic,869,1230
613,Beauty & Hygiene,Skin Care,TJORI,299.4,499
614,Gourmet & World Food,Chocolates & Biscuits,Harveys,67.5,75
615,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Tong Garden,70,70
616,Beauty & Hygiene,Hair Care,LOreal Professionnel,399,399
617,Beverages,Fruit Juices & Drinks,Real,96.8,110
618,Beverages,Tea,Teamonk,200,400
619,"Kitchen, Garden & Pets",Storage & Accessories,BB Home,239,399
620,Cleaning & Household,Bins & Bathroom Ware,Reliance,240,240
621,Beauty & Hygiene,Bath & Hand Wash,Tabac,517.5,575
622,Beauty & Hygiene,Men's Grooming,Qraa Men,240,240
623,Gourmet & World Food,Drinks & Beverages,TGL Co.,243.75,325
624,"Bakery, Cakes & Dairy","Cookies, Rusk & Khari",Tasties,37.25,149
625,"Bakery, Cakes & Dairy","Cookies, Rusk & Khari",Tasties,85,99
626,Beauty & Hygiene,Skin Care,Dabur,76.8,80
627,"Kitchen, Garden & Pets",Storage & Accessories,DP,209,389
628,"Kitchen, Garden & Pets",Kitchen Accessories,All Time,48,52
629,Beauty & Hygiene,Oral Care,Colgate,171.5,268
630,Baby Care,Baby Food & Formula,Manna ,99,99
631,Beauty & Hygiene,Hair Care,Hair4U,307.5,410
632,Beauty & Hygiene,Health & Medicine,PureFoods,550,550
633,"Foodgrains, Oil & Masala",Organic Staples,Organic Tattva,64,85
634,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Nutty Yogi,49,49
635,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Chizzpa,175,175
636,Snacks & Branded Foods,Chocolates & Candies,Cadbury,35,35
637,Gourmet & World Food,"Pasta, Soup & Noodles",Real Thai,210,210
638,Gourmet & World Food,Cooking & Baking Needs,Purix,90.25,95
639,"Foodgrains, Oil & Masala",Masalas & Spices,Orika,59.25,79
640,Gourmet & World Food,Drinks & Beverages,Toyo Kombucha,95,95
641,Beauty & Hygiene,Health & Medicine,Bajaj,35,35
642,Beauty & Hygiene,Men's Grooming,Engage,231,420
643,Beauty & Hygiene,Health & Medicine,Bixa Botanical,295,295
644,Cleaning & Household,Stationery,Zebronics,168,229
645,Cleaning & Household,All Purpose Cleaners,Excel Plus,129,129
646,"Kitchen, Garden & Pets",Crockery & Cutlery,Craftel,159,245
647,Gourmet & World Food,Cooking & Baking Needs,As Chefs Cook,139.5,155
648,Gourmet & World Food,Drinks & Beverages,TGL Co.,449.25,599
649,"Kitchen, Garden & Pets",Pet Food & Accessories,Kittos,99,99
650,Gourmet & World Food,Cereals & Breakfast,Yoga bar,290,290
651,"Kitchen, Garden & Pets",Storage & Accessories,Command,219,249
652,Cleaning & Household,All Purpose Cleaners,Wc Net,175,175
653,"Foodgrains, Oil & Masala",Dry Fruits,bb Popular,604,1000
654,"Foodgrains, Oil & Masala",Masalas & Spices,Bechef,260,325
655,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",Top Ramen ,80,80
656,Beauty & Hygiene,Fragrances & Deos,Dove,143,220
657,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",Blue Dragon,275,275
658,Gourmet & World Food,"Sauces, Spreads & Dips",bb Combo,912,1704
659,Beauty & Hygiene,Skin Care,Mirabelle,425.73,774
660,"Kitchen, Garden & Pets",Storage & Accessories,JOYO,209,342
661,Beauty & Hygiene,Skin Care,Organic Harvest,505.75,595
662,Snacks & Branded Foods,Pickles & Chutney,Double Horse,150,150
663,Gourmet & World Food,"Pasta, Soup & Noodles",Koka,45,50
664,Gourmet & World Food,Cooking & Baking Needs,Wow Confetti,128.25,135
665,Cleaning & Household,Fresheners & Repellents,Soulflower,1500,1500
666,Snacks & Branded Foods,"Spreads, Sauces, Ketchup",Future Organics,550,550
667,Cleaning & Household,Stationery,Pidilite,66.5,70
668,Gourmet & World Food,Cooking & Baking Needs,GoodDiet,147,245
669,Snacks & Branded Foods,Snacks & Namkeen,FruitTreat,90,90
670,"Kitchen, Garden & Pets",Steel Utensils,BB Home,349,599
671,"Kitchen, Garden & Pets",Kitchen Accessories,Bamboooz,99,250
672,Snacks & Branded Foods,Ready To Cook & Eat,Bikaji,230,230
673,Beauty & Hygiene,Bath & Hand Wash,Patanjali,15,15
674,"Kitchen, Garden & Pets",Kitchen Accessories,Fackelmann,185,199
675,Cleaning & Household,"Disposables, Garbage Bag",BB Home,450,540
676,"Kitchen, Garden & Pets",Pet Food & Accessories,Drools,3612.5,4250
677,Cleaning & Household,Fresheners & Repellents,Odonil ,119.2,149
678,Cleaning & Household,All Purpose Cleaners,Clorox,225,300
679,"Foodgrains, Oil & Masala",Organic Staples,Organic Tattva,57,60
680,Snacks & Branded Foods,Breakfast Cereals,RiteBite Max Protein,420,420
681,Beauty & Hygiene,Health & Medicine,Moov,112.5,125
682,"Kitchen, Garden & Pets",Crockery & Cutlery,Pasabahce,499,684
683,"Kitchen, Garden & Pets",Storage & Accessories,Hm International,349,399
684,Baby Care,Baby Accessories,Pigeon Baby,249,249
685,Beauty & Hygiene,Skin Care,ST. D'VENCE,299,299
686,Baby Care,Baby Food & Formula,Nestle ,199,199
687,Snacks & Branded Foods,Indian Mithai,MISHT,299,299
688,"Bakery, Cakes & Dairy",Cakes & Pastries,Fresho Signature,159,159
689,Gourmet & World Food,Drinks & Beverages,TGL Co.,539.1,1198
690,Beauty & Hygiene,Men's Grooming,Nike,223.2,279
691,"Eggs, Meat & Fish","Sausages, Bacon & Salami",La Carne,325,325
692,Beauty & Hygiene,Health & Medicine,Baidyanath,450,450
693,Gourmet & World Food,Drinks & Beverages,Saffola,798,798
694,Cleaning & Household,Fresheners & Repellents,Kuxuna,58,58
695,Gourmet & World Food,Dairy & Cheese,Fresho Signature,342,380
696,Fruits & Vegetables,Cuts & Sprouts,Fresho,18,22.5
697,"Foodgrains, Oil & Masala",Masalas & Spices,bb Royal,21,35
698,Snacks & Branded Foods,Ready To Cook & Eat,Weikfield,40,40
699,Snacks & Branded Foods,"Spreads, Sauces, Ketchup",Dabur,138,170
700,Cleaning & Household,Stationery,Hm International,160,199
701,Beauty & Hygiene,Health & Medicine,Meghdoot,150,150
702,Beauty & Hygiene,Skin Care,Everyuth Naturals,161.25,215
703,"Kitchen, Garden & Pets",Storage & Accessories,Asian,129,252
704,Cleaning & Household,Stationery,KCL,87,150
705,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Happilo,99,165
706,Snacks & Branded Foods,Snacks & Namkeen,Sanjay ,55,55
707,"Foodgrains, Oil & Masala",Organic Staples,bb Royal,135,199
708,Snacks & Branded Foods,Chocolates & Candies,Doublemint,50,50
709,"Kitchen, Garden & Pets",Storage & Accessories,Suvidha,469,469
710,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Cornitos,13.4,20
711,Gourmet & World Food,Drinks & Beverages,Monin,895,895
712,"Kitchen, Garden & Pets",Storage & Accessories,Hm International,599,699
713,Snacks & Branded Foods,Snacks & Namkeen,A-1 Chips,120,120
714,"Foodgrains, Oil & Masala",Organic Staples,bb Royal,619,875
715,"Kitchen, Garden & Pets",Pet Food & Accessories,Jerhigh,440,440
716,Beauty & Hygiene,Health & Medicine,Jiva Ayurveda,95,95
717,Beverages,Coffee,PRISTINE,100,120
718,Snacks & Branded Foods,Snacks & Namkeen,Too Yumm!,29.75,35
719,Gourmet & World Food,Cooking & Baking Needs,Cafe Junyali,295,295
720,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Epiphany Snacks,499,499
721,Beauty & Hygiene,Oral Care,Clove,152,160
722,Cleaning & Household,Bins & Bathroom Ware,Cello,210,210
723,Beauty & Hygiene,Fragrances & Deos,Wild Stone,299.25,399
724,Beauty & Hygiene,Skin Care,Lotus Herbals,142.5,190
725,Beauty & Hygiene,Skin Care,Vaadi,436.5,485
726,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",SAPPHERO,455,455
727,Snacks & Branded Foods,Pickles & Chutney,Mambalam Iyers,57,57
728,Beauty & Hygiene,Skin Care,ST. D'VENCE,310,310
729,"Foodgrains, Oil & Masala",Dals & Pulses,Super Saver,130,160
730,Beauty & Hygiene,Skin Care,BIOTIQUE,202.5,270
731,"Foodgrains, Oil & Masala",Dals & Pulses,Earthon,135,135
732,Cleaning & Household,Bins & Bathroom Ware,DP,519,528
733,Gourmet & World Food,"Pasta, Soup & Noodles",Samyang,110,110
734,Beauty & Hygiene,Makeup,Lakme,206.25,275
735,"Kitchen, Garden & Pets",Storage & Accessories,DP,440,440
736,Beverages,Tea,Teamonk,297.5,425
737,"Kitchen, Garden & Pets",Cookware & Non Stick,HAZEL,699,999
738,"Foodgrains, Oil & Masala",Masalas & Spices,Valley Spice,75,75
